@RELATION LNCRNAsequence

@ATTRIBUTE	1	NUMERIC
@ATTRIBUTE	2	NUMERIC
@ATTRIBUTE	3	NUMERIC
@ATTRIBUTE	4	NUMERIC
@ATTRIBUTE	5	NUMERIC
@ATTRIBUTE	6	NUMERIC
@ATTRIBUTE	7	NUMERIC
@ATTRIBUTE	8	NUMERIC
@ATTRIBUTE	9	NUMERIC
@ATTRIBUTE	10	NUMERIC
@ATTRIBUTE class {+1,0.5}

@DATA
44.999889,12.720000,0.420000,-30.285714,1.031125,9.089933,23.474800,19.110300,7.880000,7.811250,0.5
44.999889,12.960000,0.390000,-33.230769,1.050580,9.120327,23.585415,19.174825,7.760000,7.691250,0.5
44.999889,12.840000,0.360000,-35.666667,1.040852,9.150608,23.695772,19.239200,7.640000,7.571250,0.5
44.999889,12.690000,0.360000,-35.250000,1.028693,9.150608,23.695772,19.239200,7.640000,7.571250,0.5
44.999889,12.510000,0.360000,-34.750000,1.014101,9.150608,23.695772,19.239200,7.640000,7.571250,0.5
44.999889,12.510000,0.360000,-34.750000,1.014101,9.150608,23.695772,19.239200,7.640000,7.571250,0.5
44.999889,12.780000,0.330000,-38.727273,1.035988,9.180777,23.805872,19.303425,7.520000,7.451250,0.5
44.999889,12.750000,0.330000,-38.636364,1.033556,9.180777,23.805872,19.303425,7.520000,7.451250,0.5
44.999889,12.870000,0.330000,-39.000000,1.043284,9.180777,23.805872,19.303425,7.520000,7.451250,0.5
44.999889,12.870000,0.330000,-39.000000,1.043284,9.180777,23.805872,19.303425,7.520000,7.451250,0.5
45.999886,12.900000,0.300000,-43.000000,1.022983,9.374478,24.447460,19.686945,7.400000,7.467500,0.5
45.999886,12.930000,0.270000,-47.888889,1.025362,9.405463,24.559427,19.752258,7.280000,7.347500,0.5
45.999886,12.960000,0.240000,-54.000000,1.027741,9.436336,24.671137,19.817422,7.160000,7.227500,0.5
44.999889,12.960000,0.210000,-61.714286,1.050580,9.300327,24.243700,19.558825,7.040000,6.971250,0.5
44.999889,13.020000,0.150000,-86.800000,1.055444,9.359427,24.461072,19.685625,6.800000,6.731250,0.5
44.999889,13.050000,0.150000,-87.000000,1.057875,9.359427,24.461072,19.685625,6.800000,6.731250,0.5
44.999889,13.110000,0.090000,-145.666667,1.062739,9.418077,24.677415,19.811825,6.560000,6.491250,0.5
44.999889,12.690000,0.030000,-423.000000,1.028693,9.476277,24.892729,19.937425,6.320000,6.251250,0.5
44.999889,12.690000,0.030000,-423.000000,1.028693,9.476277,24.892729,19.937425,6.320000,6.251250,0.5
44.999889,12.630000,-0.060000,210.500000,1.023829,9.562733,25.213772,20.124700,5.960000,5.891250,0.5
45.999886,12.480000,-0.060000,208.000000,0.989677,9.738878,25.774089,20.460811,5.960000,6.027500,0.5
45.999886,12.780000,-0.090000,142.000000,1.013467,9.768513,25.882970,20.524325,5.840000,5.907500,0.5
45.999886,12.780000,-0.090000,142.000000,1.013467,9.768513,25.882970,20.524325,5.840000,5.907500,0.5
44.999889,12.870000,-0.090000,143.000000,1.043284,9.591327,25.320272,20.186825,5.840000,5.771250,0.5
44.999889,12.900000,-0.120000,107.500000,1.045716,9.619808,25.426515,20.248800,5.720000,5.651250,0.5
44.999889,12.930000,-0.150000,86.200000,1.048148,9.648177,25.532500,20.310625,5.600000,5.531250,0.5
44.999889,12.930000,-0.150000,86.200000,1.048148,9.648177,25.532500,20.310625,5.600000,5.531250,0.5
45.999886,12.900000,-0.180000,71.666667,1.022983,9.856745,26.208070,20.713967,5.480000,5.547500,0.5
45.999886,12.900000,-0.180000,71.666667,1.022983,9.856745,26.208070,20.713967,5.480000,5.547500,0.5
45.999886,12.870000,-0.180000,71.500000,1.020604,9.856745,26.208070,20.713967,5.480000,5.547500,0.5
45.999886,12.870000,-0.180000,71.500000,1.020604,9.856745,26.208070,20.713967,5.480000,5.547500,0.5
45.999886,12.900000,-0.180000,71.666667,1.022983,9.856745,26.208070,20.713967,5.480000,5.547500,0.5
45.999886,12.900000,-0.180000,71.666667,1.022983,9.856745,26.208070,20.713967,5.480000,5.547500,0.5
45.999886,12.900000,-0.240000,53.750000,1.022983,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.900000,-0.240000,53.750000,1.022983,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.870000,-0.240000,53.625000,1.020604,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.870000,-0.240000,53.625000,1.020604,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.840000,-0.240000,53.500000,1.018225,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.870000,-0.240000,53.625000,1.020604,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.900000,-0.240000,53.750000,1.022983,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.900000,-0.240000,53.750000,1.022983,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.870000,-0.240000,53.625000,1.020604,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.840000,-0.240000,53.500000,1.018225,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.840000,-0.240000,53.500000,1.018225,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.780000,-0.240000,53.250000,1.013467,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.780000,-0.240000,53.250000,1.013467,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.780000,-0.240000,53.250000,1.013467,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.750000,-0.240000,53.125000,1.011088,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.720000,-0.210000,60.571429,1.008709,9.885930,26.315922,20.776881,5.360000,5.427500,0.5
45.999886,12.720000,-0.210000,60.571429,1.008709,9.885930,26.315922,20.776881,5.360000,5.427500,0.5
45.999886,12.660000,-0.210000,60.285714,1.003951,9.885930,26.315922,20.776881,5.360000,5.427500,0.5
45.999886,12.540000,-0.240000,52.250000,0.994435,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.510000,-0.240000,52.125000,0.992056,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.510000,-0.240000,52.125000,0.992056,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.420000,-0.240000,51.750000,0.984919,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.390000,-0.240000,51.625000,0.982539,9.915003,26.423518,20.839645,5.240000,5.307500,0.5
45.999886,12.420000,-0.270000,46.000000,0.984919,9.943963,26.530856,20.902258,5.120000,5.187500,0.5
45.999886,12.360000,-0.270000,45.777778,0.980160,9.943963,26.530856,20.902258,5.120000,5.187500,0.5
45.999886,12.420000,-0.270000,46.000000,0.984919,9.943963,26.530856,20.902258,5.120000,5.187500,0.5
46.999883,12.390000,-0.270000,45.888889,0.961634,10.130615,27.107840,21.248092,5.120000,5.323750,0.5
46.999883,12.390000,-0.270000,45.888889,0.961634,10.130615,27.107840,21.248092,5.120000,5.323750,0.5
46.999883,12.360000,-0.270000,45.777778,0.959306,10.130615,27.107840,21.248092,5.120000,5.323750,0.5
45.999886,12.300000,-0.300000,41.000000,0.975402,9.972811,26.637937,20.964722,5.000000,5.067500,0.5
45.999886,12.270000,-0.330000,37.181818,0.973023,10.001547,26.744760,21.027036,4.880000,4.947500,0.5
45.999886,12.090000,-0.390000,31.000000,0.958749,10.058680,26.957637,21.151214,4.640000,4.707500,0.5
46.999883,12.030000,-0.390000,30.846154,0.933693,10.249498,27.544144,21.502603,4.640000,4.843750,0.5
46.999883,12.000000,-0.420000,28.571429,0.931365,10.278937,27.652578,21.565856,4.520000,4.723750,0.5
46.999883,11.940000,-0.420000,28.428571,0.926708,10.278937,27.652578,21.565856,4.520000,4.723750,0.5
46.999883,11.880000,-0.450000,26.400000,0.922051,10.308265,27.760754,21.628958,4.400000,4.603750,0.5
46.999883,11.850000,-0.510000,23.235294,0.919723,10.366581,27.976335,21.754714,4.160000,4.363750,0.5
46.999883,11.790000,-0.600000,19.650000,0.915066,10.453212,28.297778,21.942222,3.800000,4.003750,0.5
47.999880,11.730000,-0.600000,19.550000,0.891442,10.654537,28.900952,22.303333,3.800000,4.140000,0.5
47.999880,11.670000,-0.660000,17.681818,0.886883,10.713812,29.118724,22.430367,3.560000,3.900000,0.5
47.999880,11.580000,-0.720000,16.083333,0.880043,10.772637,29.335466,22.556800,3.320000,3.660000,0.5
48.999878,11.550000,-0.750000,15.400000,0.859850,11.011629,30.058531,22.987847,3.200000,3.676250,0.5
48.999878,11.400000,-0.810000,14.074074,0.848683,11.071862,30.278493,23.116158,2.960000,3.436250,0.5
49.999876,11.310000,-0.900000,12.566667,0.825143,11.379540,31.233492,23.682500,2.600000,3.212500,0.5
49.999876,11.280000,-0.960000,11.750000,0.822954,11.440731,31.455645,23.812089,2.360000,2.972500,0.5
49.999876,11.160000,-0.990000,11.272727,0.814199,11.471158,31.566335,23.876659,2.240000,2.852500,0.5
49.999876,11.100000,-1.020000,10.882353,0.809822,11.501473,31.676769,23.941078,2.120000,2.732500,0.5
49.999876,10.920000,-1.050000,10.400000,0.796690,11.531675,31.786945,24.005347,2.000000,2.612500,0.5
49.999876,10.770000,-1.050000,10.257143,0.785746,11.531675,31.786945,24.005347,2.000000,2.612500,0.5
50.999874,10.650000,-1.050000,10.142857,0.761756,11.758270,32.425834,24.387292,2.000000,2.748750,0.5
50.999874,10.500000,-1.080000,9.722222,0.751027,11.789401,32.538134,24.452800,1.880000,2.628750,0.5
50.999874,10.410000,-1.110000,9.378378,0.744590,11.820420,32.650176,24.518158,1.760000,2.508750,0.5
50.999874,10.290000,-1.080000,9.527778,0.736007,11.789401,32.538134,24.452800,1.880000,2.628750,0.5
50.999874,10.260000,-1.050000,9.771429,0.733861,11.758270,32.425834,24.387292,2.000000,2.748750,0.5
50.999874,10.140000,-1.020000,9.941176,0.725278,11.727026,32.313276,24.321633,2.120000,2.868750,0.5
50.999874,10.050000,-1.020000,9.852941,0.718840,11.727026,32.313276,24.321633,2.120000,2.868750,0.5
50.999874,9.900000,-0.990000,10.000000,0.708111,11.695670,32.200462,24.255825,2.240000,2.988750,0.5
50.999874,9.780000,-0.960000,10.187500,0.699528,11.664201,32.087391,24.189867,2.360000,3.108750,0.5
50.999874,9.720000,-0.960000,10.125000,0.695237,11.664201,32.087391,24.189867,2.360000,3.108750,0.5
49.999876,9.480000,-0.990000,9.575758,0.691632,11.471158,31.566335,23.876659,2.240000,2.852500,0.5
49.999876,9.360000,-0.990000,9.454545,0.682877,11.471158,31.566335,23.876659,2.240000,2.852500,0.5
49.999876,9.330000,-0.990000,9.424242,0.680688,11.471158,31.566335,23.876659,2.240000,2.852500,0.5
49.999876,9.210000,-1.080000,8.527778,0.671933,11.561765,31.896864,24.069467,1.880000,2.492500,0.5
49.999876,9.150000,-1.080000,8.472222,0.667556,11.561765,31.896864,24.069467,1.880000,2.492500,0.5
50.999874,8.940000,-1.170000,7.641026,0.639446,11.882120,32.873491,24.648425,1.520000,2.268750,0.5
50.999874,8.850000,-1.200000,7.375000,0.633009,11.912801,32.984762,24.713333,1.400000,2.148750,0.5
50.999874,8.700000,-1.320000,6.590909,0.622280,12.034401,33.427276,24.971467,0.920000,1.668750,0.5
50.999874,8.640000,-1.320000,6.545455,0.617988,12.034401,33.427276,24.971467,0.920000,1.668750,0.5
50.999874,-0.030000,-0.030000,-1.000000,-0.002146,10.632870,28.454634,22.070758,6.080000,6.828750,0.5
50.999874,8.370000,-1.500000,5.580000,0.598676,12.213426,34.083334,25.354167,0.200000,0.948750,0.5
50.999874,8.130000,-1.590000,5.113208,0.581510,12.301420,34.407891,25.543492,-0.160000,0.588750,0.5
49.999876,8.010000,-1.620000,4.944444,0.584385,12.084140,33.831435,25.197967,-0.280000,0.332500,0.5
49.999876,7.800000,-1.740000,4.482759,0.569064,12.195273,34.250026,25.442145,-0.760000,-0.147500,0.5
49.999876,7.530000,-1.860000,4.048387,0.549366,12.304606,34.664502,25.683922,-1.240000,-0.627500,0.5
49.999876,7.380000,-1.950000,3.784615,0.538422,12.385425,34.972659,25.863681,-1.600000,-0.987500,0.5
49.999876,7.140000,-2.070000,3.449275,0.520912,12.491609,35.379935,26.101259,-2.080000,-1.467500,0.5
49.999876,7.020000,-2.130000,3.295775,0.512158,12.544025,35.582031,26.219147,-2.320000,-1.707500,0.5
49.999876,6.810000,-2.220000,3.067568,0.496837,12.621806,35.883245,26.394856,-2.680000,-2.067500,0.5
48.999878,6.720000,-2.280000,2.947368,0.500276,12.407010,35.346260,26.072355,-2.920000,-2.443750,0.5
48.999878,6.510000,-2.340000,2.782051,0.484642,12.455768,35.539993,26.185366,-3.160000,-2.683750,0.5
48.999878,6.390000,-2.340000,2.730769,0.475709,12.455768,35.539993,26.185366,-3.160000,-2.683750,0.5
47.999880,6.120000,-2.310000,2.649351,0.465100,12.167531,34.704366,25.688658,-3.040000,-2.700000,0.5
47.999880,5.730000,-2.040000,2.808824,0.435462,11.952937,33.843581,25.186533,-1.960000,-1.620000,0.5
43.999890,5.670000,-1.860000,3.048387,0.470075,10.843804,30.445453,23.167255,-1.240000,-1.445000,0.5
43.999890,5.460000,-1.230000,4.439024,0.452665,10.380972,28.523553,22.046147,1.280000,1.075000,0.5
43.999890,5.460000,-0.780000,7.000000,0.452665,10.020004,27.081339,21.204855,3.080000,2.875000,0.5
38.999902,5.520000,-0.570000,9.684211,0.516311,8.937925,23.384538,19.002091,3.920000,3.033750,0.5
38.999902,5.610000,-0.300000,18.700000,0.524729,8.748981,22.582380,18.534166,5.000000,4.113750,0.5
38.999902,5.610000,-0.210000,26.714286,0.524729,8.683975,22.310366,18.375491,5.360000,4.473750,0.5
35.999911,5.550000,0.210000,-26.428571,0.562376,7.944077,19.393700,16.646325,7.040000,5.745000,0.5
35.999911,5.490000,0.390000,-14.076923,0.556297,7.820327,18.863986,16.337325,7.760000,6.465000,0.5
35.999911,5.400000,0.630000,-8.571429,0.547177,7.649027,18.143300,15.916925,8.720000,7.425000,0.5
34.999913,5.340000,0.840000,-6.357143,0.556557,7.380489,17.010311,15.246756,9.560000,8.128750,0.5
34.999913,5.370000,0.930000,-5.774194,0.559684,7.315158,16.737554,15.087647,9.920000,8.488750,0.5
34.999913,5.460000,1.080000,-5.055556,0.569064,7.204022,16.277816,14.819467,10.520000,9.088750,0.5
34.999913,5.550000,1.200000,-4.625000,0.578444,7.113089,15.905397,14.602222,11.000000,9.568750,0.5
33.999916,5.700000,1.380000,-4.130435,0.611551,6.882535,14.893023,14.002411,11.720000,10.152500,0.5
33.999916,5.790000,1.830000,-3.163934,0.621207,6.531003,13.472380,13.173703,13.520000,11.952500,0.5
33.999916,6.030000,2.070000,-2.913043,0.646956,6.333170,12.691046,12.717925,14.480000,12.912500,0.5
33.999916,6.180000,2.220000,-2.783784,0.663050,6.205868,12.194356,12.428189,15.080000,13.512500,0.5
33.999916,6.630000,2.580000,-2.569767,0.711330,5.888868,10.976070,11.717522,16.520000,14.952500,0.5
33.999916,6.960000,2.850000,-2.442105,0.746736,5.640487,10.038056,11.170347,17.600000,16.032500,0.5
33.999916,7.350000,3.090000,-2.378641,0.788579,5.412053,9.186780,10.673770,18.560000,16.992500,0.5
34.999913,6.540000,0.780000,-8.384615,0.681626,7.423481,17.190864,15.352078,9.320000,7.888750,0.5
34.999913,6.540000,0.660000,-9.909091,0.681626,7.508114,17.548883,15.560922,8.840000,7.408750,0.5
34.999913,6.690000,0.390000,-17.153846,0.697260,7.691958,18.339383,16.022047,7.760000,6.328750,0.5
34.999913,6.420000,0.090000,-71.333333,0.669119,7.885541,19.193288,16.520158,6.560000,5.128750,0.5
34.999913,6.090000,-0.300000,20.300000,0.634725,8.120381,20.264921,17.145278,5.000000,3.568750,0.5
34.999913,6.120000,-0.480000,12.750000,0.637852,8.222356,20.744864,17.425245,4.280000,2.848750,0.5
34.999913,6.120000,-0.720000,8.500000,0.637852,8.352022,21.370388,17.790133,3.320000,1.888750,0.5
34.999913,6.120000,-0.810000,7.555556,0.637852,8.398791,21.600716,17.924492,2.960000,1.528750,0.5
34.999913,6.000000,-1.050000,5.714286,0.625345,8.518558,22.203611,18.276181,2.000000,0.568750,0.5
34.999913,5.940000,-1.140000,5.210526,0.619092,8.561614,22.425454,18.405589,1.640000,0.208750,0.5
34.999913,5.760000,-1.320000,4.363636,0.600331,8.644689,22.862197,18.660356,0.920000,-0.511250,0.5
34.999913,5.700000,-1.380000,4.130435,0.594078,8.671481,23.005721,18.744078,0.680000,-0.751250,0.5
33.999916,5.580000,-1.410000,3.957447,0.598676,8.497054,22.409637,18.387103,0.560000,-1.007500,0.5
33.999916,5.520000,-1.410000,3.914894,0.592239,8.497054,22.409637,18.387103,0.560000,-1.007500,0.5
33.999916,5.370000,-1.410000,3.808511,0.576145,8.497054,22.409637,18.387103,0.560000,-1.007500,0.5
31.999920,5.280000,-1.470000,3.591837,0.601895,8.151256,21.202411,17.664369,0.320000,-1.520000,0.5
31.999920,5.070000,-1.590000,3.188679,0.577956,8.189640,21.454716,17.811547,-0.160000,-2.000000,0.5
31.999920,4.770000,-1.770000,2.694915,0.543757,8.243840,21.825459,18.027814,-0.880000,-2.720000,0.5
28.999929,4.650000,-1.830000,2.540984,0.584913,7.692874,19.844602,16.844536,-1.120000,-3.368750,0.5
28.999929,4.410000,-1.950000,2.261538,0.554724,7.713357,20.055993,16.967848,-1.600000,-3.848750,0.5
28.999929,4.170000,-2.070000,2.014493,0.524535,7.732041,20.263269,17.088759,-2.080000,-4.328750,0.5
24.999938,4.020000,-2.130000,1.887324,0.586574,6.986541,17.466951,15.420536,-2.320000,-5.113750,0.5
24.999938,3.750000,-2.250000,1.666667,0.547177,6.985857,17.629961,15.515625,-2.800000,-5.593750,0.5
24.999938,3.600000,-2.310000,1.558442,0.525290,6.984841,17.709922,15.562270,-3.040000,-5.833750,0.5
22.999942,4.260000,-0.360000,11.833333,0.675645,6.552662,13.416406,13.039200,4.760000,1.693750,0.5
22.999942,4.230000,-0.270000,15.666667,0.670887,6.538331,13.260220,12.948091,5.120000,2.053750,0.5
18.999953,4.230000,-0.090000,47.000000,0.812126,6.112958,10.690113,11.411825,5.840000,2.228750,0.5
18.999953,3.990000,0.150000,-26.600000,0.766048,6.097724,10.326151,11.199514,6.800000,3.188750,0.5
15.999960,4.020000,0.210000,-19.142857,0.916521,5.862544,8.615922,10.174103,7.040000,3.020000,0.5
15.999960,4.080000,0.270000,-15.111111,0.930201,5.863411,8.535617,10.127258,7.280000,3.260000,0.5
15.999960,4.110000,0.270000,-15.222222,0.937041,5.863411,8.535617,10.127258,7.280000,3.260000,0.5
13.999966,4.170000,0.330000,-12.636364,1.086537,5.734738,7.395554,9.443703,7.520000,3.227500,0.5
13.999966,4.200000,0.330000,-12.727273,1.094354,5.734738,7.395554,9.443703,7.520000,3.227500,0.5
13.999966,4.260000,0.360000,-11.833333,1.109988,5.736861,7.359264,9.422533,7.640000,3.347500,0.5
13.999966,4.290000,0.420000,-10.214286,1.117804,5.740769,7.285911,9.379745,7.880000,3.587500,0.5
9.999975,4.530000,0.660000,-6.863636,1.652474,5.578137,4.969518,7.991478,8.840000,4.002500,0.5
9.999975,4.530000,0.720000,-6.291667,1.652474,5.588129,4.910070,7.956800,9.080000,4.242500,0.5
9.999975,4.620000,0.780000,-5.923077,1.685305,5.597670,4.849594,7.921522,9.320000,4.482500,0.5
8.999978,4.680000,0.810000,-5.777778,1.896880,5.572077,4.327700,7.607825,9.440000,4.466250,0.5
8.999978,4.770000,0.870000,-5.482759,1.933358,5.583027,4.270443,7.574425,9.680000,4.706250,0.5
8.999978,4.860000,0.750000,-6.480000,1.969837,5.560677,4.383929,7.640625,9.200000,4.226250,0.5
8.999978,5.010000,0.690000,-7.260870,2.030634,5.548827,4.439129,7.672825,8.960000,3.986250,0.5
8.999978,5.100000,0.690000,-7.391304,2.067113,5.548827,4.439129,7.672825,8.960000,3.986250,0.5
8.999978,5.160000,0.660000,-7.818182,2.091432,5.542733,4.466343,7.688700,8.840000,3.866250,0.5
8.999978,5.220000,0.690000,-7.565217,2.115751,5.548827,4.439129,7.672825,8.960000,3.986250,0.5
9.999975,5.310000,0.690000,-7.695652,1.937006,5.583189,4.939922,7.974214,8.960000,4.122500,0.5
9.999975,5.340000,0.660000,-8.090909,1.947950,5.578137,4.969518,7.991478,8.840000,4.002500,0.5
9.999975,5.460000,0.600000,-9.100000,1.991724,5.567695,5.027937,8.025556,8.600000,3.762500,0.5
10.999972,5.490000,0.630000,-8.714286,1.820607,5.612633,5.504411,8.312758,8.720000,4.018750,0.5
10.999972,5.580000,0.630000,-8.857143,1.850453,5.612633,5.504411,8.312758,8.720000,4.018750,0.5
10.999972,5.640000,0.450000,-12.533333,1.870350,5.585533,5.689325,8.420625,8.000000,3.298750,0.5
10.999972,5.670000,0.360000,-15.750000,1.880299,5.570464,5.778311,8.472533,7.640000,2.938750,0.5
13.999966,5.700000,0.300000,-19.000000,1.485195,5.732503,7.431588,9.464722,7.400000,3.107500,0.5
13.999966,5.760000,0.210000,-27.428571,1.500828,5.725121,7.538145,9.526881,7.040000,2.747500,+1
13.999966,5.790000,0.150000,-38.600000,1.508645,5.719638,7.607897,9.567570,6.800000,2.507500,+1
15.999960,5.790000,0.120000,-48.250000,1.320064,5.860400,8.734451,10.243244,6.680000,2.660000,+1
15.999960,5.790000,0.090000,-64.333333,1.320064,5.859461,8.773446,10.265992,6.560000,2.540000,+1
15.999960,5.820000,0.060000,-97.000000,1.326904,5.858409,8.812184,10.288589,6.440000,2.420000,+1
16.999957,5.820000,0.030000,-194.000000,1.248851,5.937028,9.403839,10.642980,6.320000,2.436250,+1
16.999957,5.820000,-0.030000,194.000000,1.248851,5.936445,9.484792,10.690203,6.080000,2.196250,+1
16.999957,5.820000,-0.060000,97.000000,1.248851,5.935984,9.524882,10.713589,5.960000,2.076250,+1
17.999955,5.820000,-0.090000,64.666667,1.179470,6.022577,10.127414,11.074325,5.840000,2.092500,+1
90.999773,103.770000,-6.240000,16.629808,4.159748,34.378637,90.059707,58.377422,-18.760000,-12.561250,0.5
91.999772,103.620000,-6.240000,16.605769,4.108585,34.917256,91.110502,58.999645,-18.760000,-12.425000,0.5
91.999772,102.330000,-6.240000,16.399038,4.057436,34.917256,91.110502,58.999645,-18.760000,-12.425000,0.5
91.999772,101.760000,-6.240000,16.307692,4.034835,34.917256,91.110502,58.999645,-18.760000,-12.425000,0.5
91.999772,100.590000,-6.270000,16.043062,3.988444,34.971633,91.275935,59.096148,-18.880000,-12.545000,0.5
91.999772,100.200000,-6.300000,15.904762,3.972981,35.025898,91.441112,59.192500,-19.000000,-12.665000,0.5
91.999772,99.060000,-6.330000,15.649289,3.927779,35.080050,91.606031,59.288703,-19.120000,-12.785000,0.5
91.999772,98.280000,-6.390000,15.380282,3.896852,35.188017,91.935097,59.480659,-19.360000,-13.025000,0.5
91.999772,97.920000,-6.390000,15.323944,3.882577,35.188017,91.935097,59.480659,-19.360000,-13.025000,0.5
91.999772,97.170000,-6.450000,15.065116,3.852839,35.295533,92.263135,59.672014,-19.600000,-13.265000,0.5
91.999772,96.810000,-6.420000,15.079439,3.838565,35.241831,92.099245,59.576411,-19.480000,-13.145000,0.5
91.999772,96.150000,-6.450000,14.906977,3.812396,35.295533,92.263135,59.672014,-19.600000,-13.265000,0.5
91.999772,95.730000,-6.480000,14.773148,3.795743,35.349123,92.426769,59.767467,-19.720000,-13.385000,0.5
91.999772,94.920000,-6.480000,14.648148,3.763626,35.349123,92.426769,59.767467,-19.720000,-13.385000,0.5
91.999772,94.680000,-6.510000,14.543779,3.754110,35.402600,92.590145,59.862770,-19.840000,-13.505000,0.5
91.999772,94.020000,-6.510000,14.442396,3.727940,35.402600,92.590145,59.862770,-19.840000,-13.505000,0.5
91.999772,93.540000,-6.540000,14.302752,3.708908,35.455965,92.753264,59.957923,-19.960000,-13.625000,0.5
91.999772,92.820000,-6.570000,14.127854,3.680360,35.509217,92.916126,60.052925,-20.080000,-13.745000,0.5
92.999769,92.460000,-6.570000,14.073059,3.626665,36.062509,93.993110,60.690425,-20.080000,-13.608750,0.5
92.999769,91.740000,-6.570000,13.963470,3.598424,36.062509,93.993110,60.690425,-20.080000,-13.608750,0.5
92.999769,91.200000,-6.570000,13.881279,3.577243,36.062509,93.993110,60.690425,-20.080000,-13.608750,0.5
92.999769,90.210000,-6.570000,13.730594,3.538411,36.062509,93.993110,60.690425,-20.080000,-13.608750,0.5
92.999769,89.490000,-6.600000,13.559091,3.510170,36.116690,94.158095,60.786667,-20.200000,-13.728750,0.5
92.999769,89.100000,-6.600000,13.500000,3.494872,36.116690,94.158095,60.786667,-20.200000,-13.728750,0.5
92.999769,88.650000,-6.600000,13.431818,3.477221,36.116690,94.158095,60.786667,-20.200000,-13.728750,0.5
97.999757,56.760000,-8.640000,6.569444,2.112773,42.711151,110.980216,70.645867,-28.360000,-21.207500,0.5
97.999757,56.310000,-8.670000,6.494810,2.096023,42.762778,111.139364,70.738703,-28.480000,-21.327500,0.5
96.999759,55.290000,-8.730000,6.333333,2.079272,42.221328,110.208475,70.186425,-28.720000,-21.703750,0.5
96.999759,54.720000,-8.790000,6.225256,2.057837,42.321711,110.520209,70.368270,-28.960000,-21.943750,0.5
96.999759,53.550000,-8.820000,6.071429,2.013837,42.371734,110.675690,70.458967,-29.080000,-22.063750,0.5
97.999757,52.950000,-8.880000,5.962838,1.970954,43.121018,112.246197,71.384356,-29.320000,-22.167500,0.5
97.999757,51.780000,-8.910000,5.811448,1.927403,43.171745,112.403288,71.475992,-29.440000,-22.287500,0.5
97.999757,51.360000,-8.940000,5.744966,1.911769,43.222360,112.560121,71.567478,-29.560000,-22.407500,0.5
97.999757,50.430000,-8.970000,5.622074,1.877152,43.272862,112.716697,71.658814,-29.680000,-22.527500,0.5
97.999757,50.220000,-8.970000,5.598662,1.869335,43.272862,112.716697,71.658814,-29.680000,-22.527500,0.5
97.999757,48.960000,-8.970000,5.458194,1.822434,43.272862,112.716697,71.658814,-29.680000,-22.527500,0.5
97.999757,48.240000,-9.000000,5.360000,1.795634,43.323251,112.873016,71.750000,-29.800000,-22.647500,0.5
97.999757,46.920000,-9.060000,5.178808,1.746500,43.423693,113.184883,71.931922,-30.040000,-22.887500,0.5
97.999757,46.200000,-9.060000,5.099338,1.719699,43.423693,113.184883,71.931922,-30.040000,-22.887500,0.5
97.999757,44.820000,-9.120000,4.914474,1.668331,43.523685,113.495721,72.113245,-30.280000,-23.127500,0.5
97.999757,44.220000,-9.150000,4.832787,1.645998,43.573512,113.650754,72.203681,-30.400000,-23.247500,0.5
97.999757,42.990000,-9.180000,4.683007,1.600213,43.623226,113.805530,72.293967,-30.520000,-23.367500,0.5
97.999757,42.420000,-9.240000,4.590909,1.578996,43.722318,114.114311,72.474089,-30.760000,-23.607500,0.5
97.999757,41.280000,-9.270000,4.453074,1.536562,43.771695,114.268316,72.563925,-30.880000,-23.727500,0.5
97.999757,40.080000,-9.360000,4.282051,1.491895,43.919151,114.728788,72.832534,-31.240000,-24.087500,0.5
97.999757,39.450000,-9.390000,4.201278,1.468444,43.968078,114.881764,72.921770,-31.360000,-24.207500,0.5
97.999757,38.160000,-9.450000,4.038095,1.420427,44.065595,115.186945,73.099792,-31.600000,-24.447500,0.5
98.999754,37.500000,-9.480000,3.955696,1.381760,44.787808,116.647086,73.960800,-31.720000,-24.431250,0.5
98.999754,36.270000,-9.540000,3.801887,1.336438,44.886733,116.955486,74.140700,-31.960000,-24.671250,0.5
