@RELATION LNCRNAsequence

@ATTRIBUTE	1	NUMERIC
@ATTRIBUTE	2	NUMERIC
@ATTRIBUTE	3	NUMERIC
@ATTRIBUTE	4	NUMERIC
@ATTRIBUTE	5	NUMERIC
@ATTRIBUTE class {+1,0.5}

@DATA
38.999902,25.860000,0.090000,-287.333333,2.418803,0.5
40.999898,25.860000,0.060000,-431.000000,2.300812,0.5
40.999898,25.860000,-0.030000,862.000000,2.300812,0.5
40.999898,25.860000,-0.090000,287.333333,2.300812,0.5
40.999898,26.100000,-0.120000,217.500000,2.322166,0.5
39.999901,25.920000,-0.150000,172.800000,2.363804,0.5
39.999901,25.890000,-0.180000,143.833333,2.361069,0.5
39.999901,25.650000,-0.210000,122.142857,2.339181,0.5
39.999901,25.620000,-0.240000,106.750000,2.336446,0.5
39.999901,25.560000,-0.270000,94.666667,2.330974,0.5
39.999901,25.620000,-0.330000,77.636364,2.336446,0.5
39.999901,25.590000,-0.360000,71.083333,2.333710,0.5
39.999901,25.350000,-0.420000,60.357143,2.311823,0.5
39.999901,25.290000,-0.420000,60.214286,2.306351,0.5
39.999901,25.530000,-0.450000,56.733333,2.328238,0.5
39.999901,25.770000,-0.480000,53.687500,2.350125,0.5
39.999901,25.500000,-0.510000,50.000000,2.325502,0.5
39.999901,25.410000,-0.540000,47.055556,2.317294,0.5
39.999901,25.350000,-0.570000,44.473684,2.311823,0.5
41.999895,25.260000,-0.570000,44.315789,2.193919,0.5
41.999895,25.110000,-0.600000,41.850000,2.180891,0.5
41.999895,25.050000,-0.600000,41.750000,2.175680,0.5
41.999895,24.720000,-0.630000,39.238095,2.147018,0.5
40.999898,24.750000,-0.660000,37.500000,2.202054,0.5
40.999898,24.510000,-0.600000,40.850000,2.180700,0.5
40.999898,24.480000,-0.600000,40.800000,2.178031,0.5
40.999898,24.450000,-0.570000,42.894737,2.175362,0.5
40.999898,24.600000,-0.510000,48.235294,2.188708,0.5
40.999898,24.510000,-0.540000,45.388889,2.180700,0.5
40.999898,24.480000,-0.540000,45.333333,2.178031,0.5
40.999898,24.390000,-0.540000,45.166667,2.170024,0.5
40.999898,24.240000,-0.390000,62.153846,2.156678,0.5
40.999898,24.210000,-0.300000,80.700000,2.154009,0.5
40.999898,24.150000,-0.270000,89.444444,2.148670,0.5
40.999898,24.120000,-0.240000,100.500000,2.146001,0.5
40.999898,24.090000,-0.240000,100.375000,2.143332,0.5
40.999898,24.090000,-0.240000,100.375000,2.143332,0.5
40.999898,24.060000,-0.180000,133.666667,2.140663,0.5
40.999898,24.030000,-0.180000,133.500000,2.137994,0.5
40.999898,24.030000,-0.150000,160.200000,2.137994,0.5
40.999898,24.000000,-0.120000,200.000000,2.135325,0.5
40.999898,24.000000,-0.090000,266.666667,2.135325,0.5
40.999898,24.000000,-0.090000,266.666667,2.135325,0.5
40.999898,23.970000,-0.060000,399.500000,2.132656,0.5
40.999898,23.970000,0.030000,-799.000000,2.132656,0.5
40.999898,24.120000,0.120000,-201.000000,2.146001,0.5
40.999898,24.000000,0.180000,-133.333333,2.135325,0.5
39.999901,24.030000,0.240000,-100.125000,2.191444,0.5
39.999901,24.150000,0.240000,-100.625000,2.202387,0.5
39.999901,24.120000,0.270000,-89.333333,2.199651,0.5
39.999901,24.120000,0.270000,-89.333333,2.199651,0.5
39.999901,24.150000,0.300000,-80.500000,2.202387,0.5
39.999901,24.060000,0.330000,-72.909091,2.194180,0.5
39.999901,24.030000,0.330000,-72.818182,2.191444,0.5
39.999901,23.940000,0.330000,-72.545455,2.183236,0.5
39.999901,24.480000,0.360000,-68.000000,2.232482,0.5
39.999901,24.510000,0.360000,-68.083333,2.235218,0.5
39.999901,24.570000,0.390000,-63.000000,2.240690,0.5
39.999901,24.630000,0.420000,-58.642857,2.246161,0.5
39.999901,24.660000,0.450000,-54.800000,2.248897,0.5
39.999901,24.690000,0.450000,-54.866667,2.251633,0.5
39.999901,24.750000,0.480000,-51.562500,2.257105,0.5
39.999901,24.810000,0.510000,-48.647059,2.262577,0.5
39.999901,24.840000,0.540000,-46.000000,2.265313,0.5
39.999901,24.900000,0.570000,-43.684211,2.270784,0.5
39.999901,24.930000,0.570000,-43.736842,2.273520,0.5
44.999889,23.400000,-1.080000,21.666667,1.896880,0.5
44.999889,23.340000,-1.080000,21.611111,1.892016,0.5
44.999889,23.280000,-1.080000,21.555556,1.887153,0.5
44.999889,23.190000,-1.140000,20.342105,1.879857,0.5
44.999889,23.130000,-1.140000,20.289474,1.874993,0.5
44.999889,22.980000,-1.110000,20.702703,1.862834,0.5
44.999889,22.920000,-1.140000,20.105263,1.857970,0.5
44.999889,22.770000,-1.140000,19.973684,1.845810,0.5
44.999889,22.710000,-1.110000,20.459459,1.840946,0.5
46.999883,22.560000,-1.080000,20.888889,1.750966,0.5
46.999883,22.470000,-1.050000,21.400000,1.743981,0.5
46.999883,22.320000,-1.020000,21.882353,1.732339,0.5
45.999886,22.110000,-0.930000,23.774194,1.753345,0.5
45.999886,22.080000,-0.930000,23.741935,1.750966,0.5
45.999886,21.960000,-0.870000,25.241379,1.741450,0.5
45.999886,21.870000,-0.870000,25.137931,1.734313,0.5
45.999886,21.780000,-0.810000,26.888889,1.727176,0.5
44.999889,21.540000,-0.810000,26.592593,1.746102,0.5
44.999889,21.450000,-0.810000,26.481481,1.738807,0.5
44.999889,21.420000,-0.780000,27.461538,1.736375,0.5
46.999883,21.390000,-0.780000,27.423077,1.660158,0.5
46.999883,21.330000,-0.780000,27.346154,1.655501,0.5
46.999883,21.210000,-0.750000,28.280000,1.646188,0.5
46.999883,21.180000,-0.750000,28.240000,1.643859,0.5
45.999886,21.030000,-0.840000,25.035714,1.667700,0.5
45.999886,20.940000,-0.900000,23.266667,1.660563,0.5
45.999886,20.790000,-0.900000,23.100000,1.648668,0.5
45.999886,20.730000,-0.900000,23.033333,1.643910,0.5
45.999886,20.580000,-0.900000,22.866667,1.632015,0.5
44.999889,20.490000,-0.900000,22.766667,1.660986,0.5
44.999889,20.430000,-0.870000,23.482759,1.656122,0.5
44.999889,20.280000,-0.780000,26.000000,1.643963,0.5
46.999883,20.250000,-0.780000,25.961538,1.571679,0.5
46.999883,20.160000,-0.780000,25.846154,1.564693,0.5
46.999883,20.100000,-0.780000,25.769231,1.560036,0.5
46.999883,20.010000,-0.780000,25.653846,1.553051,0.5
45.999886,19.860000,-0.750000,26.480000,1.574918,0.5
45.999886,19.770000,-0.780000,25.346154,1.567781,0.5
45.999886,19.710000,-0.780000,25.269231,1.563023,0.5
45.999886,19.620000,-0.810000,24.222222,1.555886,0.5
45.999886,19.530000,-0.840000,23.250000,1.548749,0.5
45.999886,19.440000,-0.990000,19.636364,1.541612,0.5
45.999886,19.290000,-1.050000,18.371429,1.529716,0.5
45.999886,19.050000,-1.110000,17.162162,1.510684,0.5
45.999886,18.960000,-1.140000,16.631579,1.503547,0.5
45.999886,18.810000,-1.230000,15.292683,1.491652,0.5
45.999886,18.720000,-1.230000,15.219512,1.484515,0.5
45.999886,18.540000,-1.230000,15.073171,1.470241,0.5
45.999886,18.450000,-1.260000,14.642857,1.463104,0.5
45.999886,18.300000,-1.320000,13.863636,1.451208,0.5
45.999886,18.210000,-1.320000,13.795455,1.444071,0.5
45.999886,18.030000,-1.350000,13.355556,1.429797,0.5
45.999886,17.850000,-1.380000,12.934783,1.415523,0.5
45.999886,17.760000,-1.410000,12.595745,1.408386,0.5
45.999886,17.340000,-1.410000,12.297872,1.375079,0.5
45.999886,17.250000,-1.410000,12.234043,1.367942,0.5
45.999886,17.040000,-1.410000,12.085106,1.351289,0.5
45.999886,16.950000,-1.410000,12.021277,1.344152,0.5
45.999886,16.800000,-1.380000,12.173913,1.332257,0.5
45.999886,16.710000,-1.350000,12.377778,1.325120,0.5
45.999886,16.470000,-1.290000,12.767442,1.306088,0.5
45.999886,16.320000,-1.230000,13.268293,1.294192,0.5
45.999886,16.260000,-1.230000,13.219512,1.289434,0.5
45.999886,16.080000,-1.170000,13.743590,1.275160,0.5
45.999886,16.020000,-1.080000,14.833333,1.270402,0.5
45.999886,15.870000,-0.990000,16.030303,1.258507,0.5
45.999886,15.840000,-0.930000,17.032258,1.256128,0.5
45.999886,15.720000,-0.840000,18.714286,1.246612,0.5
45.999886,15.660000,-0.780000,20.076923,1.241854,0.5
45.999886,15.570000,-0.690000,22.565217,1.234717,0.5
45.999886,15.600000,-0.570000,27.368421,1.237096,0.5
45.999886,15.540000,-0.510000,30.470588,1.232338,0.5
45.999886,15.480000,-0.450000,34.400000,1.227580,0.5
45.999886,15.510000,-0.420000,36.928571,1.229959,0.5
44.999889,16.020000,-0.090000,178.000000,1.298633,0.5
44.999889,15.990000,-0.030000,533.000000,1.296201,0.5
44.999889,15.780000,0.030000,-526.000000,1.279178,0.5
44.999889,15.600000,0.150000,-104.000000,1.264587,0.5
44.999889,15.570000,0.180000,-86.500000,1.262155,0.5
44.999889,15.540000,0.270000,-57.555556,1.259723,0.5
44.999889,15.510000,0.330000,-47.000000,1.257291,0.5
43.999890,15.570000,0.360000,-43.250000,1.290840,0.5
43.999890,15.450000,0.450000,-34.333333,1.280892,0.5
43.999890,15.390000,0.480000,-32.062500,1.275917,0.5
43.999890,15.480000,0.510000,-30.352941,1.283379,0.5
43.999890,15.450000,0.510000,-30.294118,1.280892,0.5
43.999890,15.780000,0.420000,-37.571429,1.308250,0.5
43.999890,15.840000,0.300000,-52.800000,1.313225,0.5
43.999890,15.840000,0.300000,-52.800000,1.313225,0.5
42.999893,15.900000,0.330000,-48.181818,1.348855,0.5
42.999893,15.900000,0.360000,-44.166667,1.348855,0.5
42.999893,15.960000,0.360000,-44.333333,1.353945,0.5
42.999893,15.990000,0.390000,-41.000000,1.356490,+1
41.999895,16.020000,0.420000,-38.142857,1.391393,+1
41.999895,16.050000,0.420000,-38.214286,1.393998,+1
41.999895,16.110000,0.450000,-35.800000,1.399210,+1
41.999895,16.140000,0.450000,-35.866667,1.401815,+1
41.999895,13.590000,-4.230000,3.212766,1.180339,+1
41.999895,13.320000,-4.590000,2.901961,1.156888,+1
41.999895,12.660000,-5.010000,2.526946,1.099565,+1
41.999895,12.330000,-5.130000,2.403509,1.070903,+1
41.999895,11.580000,-5.460000,2.120879,1.005763,+1
41.999895,11.220000,-5.610000,2.000000,0.974496,+1
41.999895,10.440000,-5.880000,1.775510,0.906750,+1
41.999895,9.630000,-6.090000,1.581281,0.836399,+1
41.999895,9.210000,-6.180000,1.490291,0.799921,+1
39.999901,8.370000,-6.300000,1.328571,0.763312,+1
39.999901,7.950000,-6.360000,1.250000,0.725009,+1
39.999901,6.660000,-6.420000,1.037383,0.607366,+1
39.999901,5.820000,-6.270000,0.928230,0.530762,+1
34.999913,5.400000,-6.330000,0.853081,0.562811,+1
34.999913,4.560000,-5.760000,0.791667,0.475262,+1
34.999913,4.200000,-5.760000,0.729167,0.437742,+1
34.999913,3.450000,-5.760000,0.598958,0.359573,+1
27.999930,3.060000,-5.790000,0.528497,0.398658,+1
27.999930,2.310000,-5.790000,0.398964,0.300947,+1
27.999930,1.950000,-5.790000,0.336788,0.254046,+1
27.999930,1.200000,-5.820000,0.206186,0.156336,+1
27.999930,0.420000,-5.820000,0.072165,0.054718,+1
19.999951,0.060000,-5.820000,0.010309,0.010944,+1
19.999951,2.010000,-1.170000,1.717949,0.366609,+1
19.999951,1.920000,-0.990000,1.939394,0.350193,+1
19.999951,1.830000,-0.750000,2.440000,0.333778,+1
11.999970,1.800000,-0.630000,2.857143,0.547177,+1
11.999970,1.710000,-0.300000,5.700000,0.519818,+1
11.999970,1.680000,-0.120000,14.000000,0.510699,+1
5.999985,1.710000,0.030000,-57.000000,1.039636,+1
5.999985,1.710000,0.150000,-11.400000,1.039636,+1
5.999985,1.710000,0.210000,-8.142857,1.039636,+1
5.999985,1.770000,0.330000,-5.363636,1.076115,+1
5.999985,1.770000,0.390000,-4.538462,1.076115,+1
5.999985,2.070000,0.150000,-13.800000,1.258507,+1
5.999985,2.070000,0.180000,-11.500000,1.258507,+1
5.999985,2.100000,0.270000,-7.777778,1.276746,+1
5.999985,2.100000,0.300000,-7.000000,1.276746,+1
2.999993,2.160000,0.360000,-6.000000,2.626449,+1
2.999993,2.190000,0.390000,-5.615385,2.662927,+1
42.999893,4.590000,0.750000,-6.120000,0.389386,0.5
42.999893,4.680000,0.840000,-5.571429,0.397021,0.5
41.999895,4.800000,0.990000,-4.848485,0.416897,0.5
41.999895,4.890000,1.050000,-4.657143,0.424714,0.5
41.999895,5.010000,1.170000,-4.282051,0.435136,0.5
41.999895,5.100000,1.230000,-4.146341,0.442953,0.5
41.999895,5.340000,1.260000,-4.238095,0.463798,0.5
41.999895,5.430000,1.260000,-4.309524,0.471614,0.5
41.999895,5.580000,1.350000,-4.133333,0.484642,0.5
41.999895,5.760000,1.410000,-4.085106,0.500276,0.5
41.999895,5.850000,1.380000,-4.239130,0.508093,0.5
40.999898,6.030000,1.380000,-4.369565,0.536500,0.5
40.999898,6.120000,1.380000,-4.434783,0.544508,0.5
40.999898,6.300000,1.320000,-4.772727,0.560523,0.5
40.999898,6.390000,1.290000,-4.953488,0.568530,0.5
40.999898,6.570000,1.290000,-5.093023,0.584545,0.5
40.999898,6.660000,1.200000,-5.550000,0.592553,0.5
40.999898,6.810000,1.080000,-6.305556,0.605898,0.5
40.999898,6.870000,1.020000,-6.735294,0.611237,0.5
39.999901,6.990000,0.930000,-7.516129,0.637461,0.5
39.999901,7.110000,0.870000,-8.172414,0.648405,0.5
39.999901,7.170000,0.870000,-8.241379,0.653876,0.5
39.999901,7.200000,0.840000,-8.571429,0.656612,0.5
39.999901,7.320000,0.780000,-9.384615,0.667556,0.5
41.999895,7.380000,0.750000,-9.840000,0.640979,0.5
41.999895,7.470000,0.720000,-10.375000,0.648796,0.5
41.999895,7.560000,0.690000,-10.956522,0.656612,0.5
41.999895,7.620000,0.690000,-11.043478,0.661824,0.5
43.999890,7.710000,0.660000,-11.681818,0.639202,0.5
43.999890,7.710000,0.510000,-15.117647,0.639202,0.5
43.999890,7.770000,0.480000,-16.187500,0.644177,0.5
43.999890,7.800000,0.450000,-17.333333,0.646664,0.5
43.999890,7.860000,0.390000,-20.153846,0.651638,0.5
43.999890,23.070000,-1.380000,16.717391,1.912632,0.5
43.999890,22.320000,-1.350000,16.533333,1.850453,0.5
43.999890,22.140000,-1.320000,16.772727,1.835530,0.5
43.999890,21.630000,-1.320000,16.386364,1.793248,0.5
43.999890,21.570000,-1.350000,15.977778,1.788274,0.5
43.999890,21.720000,-1.350000,16.088889,1.800710,0.5
43.999890,21.540000,-1.410000,15.276596,1.785787,0.5
43.999890,21.390000,-1.470000,14.551020,1.773351,0.5
45.999886,21.000000,-1.530000,13.725490,1.665321,0.5
45.999886,21.000000,-1.560000,13.461538,1.665321,0.5
45.999886,20.910000,-1.620000,12.907407,1.658184,0.5
45.999886,20.730000,-1.650000,12.563636,1.643910,0.5
48.999878,20.670000,-1.710000,12.087719,1.538796,0.5
48.999878,20.550000,-1.740000,11.810345,1.529862,0.5
48.999878,20.460000,-1.740000,11.758621,1.523162,0.5
48.999878,20.340000,-1.770000,11.491525,1.514229,0.5
48.999878,20.130000,-1.800000,11.183333,1.498595,0.5
48.999878,19.950000,-2.010000,9.925373,1.485195,0.5
48.999878,19.800000,-1.920000,10.312500,1.474028,0.5
48.999878,19.590000,-1.890000,10.365079,1.458394,0.5
48.999878,19.470000,-1.890000,10.301587,1.449461,0.5
50.999874,19.170000,-1.920000,9.984375,1.371161,0.5
50.999874,19.050000,-1.920000,9.921875,1.362578,0.5
50.999874,18.780000,-1.890000,9.936508,1.343266,0.5
50.999874,18.660000,-1.890000,9.873016,1.334683,0.5
52.999868,18.330000,-1.890000,9.698413,1.261604,0.5
52.999868,18.150000,-1.860000,9.758065,1.249215,0.5
52.999868,17.820000,-1.860000,9.580645,1.226502,0.5
52.999868,17.610000,-1.860000,9.467742,1.212049,0.5
52.999868,17.310000,-1.920000,9.015625,1.191400,0.5
52.999868,17.190000,-1.920000,8.953125,1.183141,0.5
52.999868,16.920000,-1.980000,8.545455,1.164558,0.5
52.999868,16.770000,-2.040000,8.220588,1.154234,0.5
52.999868,16.440000,-2.130000,7.718310,1.131521,0.5
52.999868,16.140000,-2.220000,7.270270,1.110872,0.5
52.999868,15.990000,-2.280000,7.013158,1.100548,0.5
52.999868,15.570000,-2.370000,6.569620,1.071641,0.5
52.999868,15.240000,-2.550000,5.976471,1.048928,0.5
52.999868,15.090000,-2.670000,5.651685,1.038604,0.5
52.999868,14.730000,-2.820000,5.223404,1.013826,0.5
52.999868,14.550000,-2.880000,5.052083,1.001437,0.5
52.999868,14.160000,-3.000000,4.720000,0.974594,0.5
54.999864,13.950000,-3.090000,4.514563,0.925226,0.5
54.999864,13.530000,-3.210000,4.214953,0.897370,0.5
54.999864,13.320000,-3.270000,4.073394,0.883442,0.5
54.999864,12.870000,-3.390000,3.796460,0.853596,0.5
56.999858,12.450000,-3.450000,3.608696,0.796766,0.5
56.999858,12.210000,-3.450000,3.539130,0.781407,0.5
56.999858,12.000000,-3.450000,3.478261,0.767968,0.5
56.999858,11.520000,-3.450000,3.339130,0.737249,0.5
56.999858,11.310000,-3.450000,3.278261,0.723810,0.5
58.999853,10.890000,-3.390000,3.212389,0.673306,0.5
58.999853,10.680000,-3.360000,3.178571,0.660322,0.5
58.999853,10.260000,-3.030000,3.386139,0.634354,0.5
58.999853,9.870000,-2.670000,3.696629,0.610241,0.5
57.999856,9.720000,-2.520000,3.857143,0.611329,0.5
57.999856,9.390000,-2.250000,4.173333,0.590574,0.5
57.999856,9.240000,-2.070000,4.463768,0.581140,0.5
57.999856,9.000000,-1.710000,5.263158,0.566045,0.5
57.999856,8.910000,-1.530000,5.823529,0.560385,0.5
55.999861,8.700000,-1.200000,7.250000,0.566719,0.5
55.999861,8.610000,-1.020000,8.441176,0.560856,0.5
55.999861,8.490000,-0.720000,11.791667,0.553040,0.5
55.999861,8.460000,-0.570000,14.842105,0.551085,0.5
53.999865,8.400000,-0.330000,25.454545,0.567443,0.5
53.999865,8.370000,-0.240000,34.875000,0.565416,0.5
53.999865,8.370000,0.030000,-279.000000,0.565416,0.5
53.999865,8.430000,0.120000,-70.250000,0.569469,0.5
53.999865,8.430000,0.240000,-35.125000,0.569469,0.5
50.999874,8.430000,0.270000,-31.222222,0.602968,0.5
50.999874,8.400000,0.360000,-23.333333,0.600822,0.5
50.999874,8.400000,0.390000,-21.538462,0.600822,0.5
48.999878,8.400000,0.450000,-18.666667,0.625345,0.5
48.999878,8.400000,0.450000,-18.666667,0.625345,0.5
48.999878,8.490000,0.450000,-18.866667,0.632045,0.5
48.999878,8.550000,0.450000,-19.000000,0.636512,0.5
47.999880,8.700000,0.450000,-19.333333,0.661172,0.5
47.999880,8.760000,0.450000,-19.466667,0.665732,0.5
47.999880,8.850000,0.420000,-21.071429,0.672572,0.5
47.999880,8.910000,0.420000,-21.214286,0.677131,0.5
47.999880,9.030000,0.390000,-23.153846,0.686251,0.5
46.999883,9.030000,0.360000,-25.083333,0.700852,0.5
46.999883,9.120000,0.270000,-33.777778,0.707837,0.5
46.999883,9.150000,0.180000,-50.833333,0.710166,0.5
46.999883,9.180000,0.120000,-76.500000,0.712494,0.5
46.999883,9.360000,-0.210000,44.571429,0.726465,0.5
46.999883,9.330000,-0.270000,34.555556,0.724136,0.5
46.999883,9.270000,-0.510000,18.176471,0.719479,0.5
46.999883,9.180000,-0.600000,15.300000,0.712494,0.5
46.999883,9.000000,-0.810000,11.111111,0.698524,0.5
46.999883,8.850000,-1.050000,8.428571,0.686882,0.5
46.999883,8.760000,-1.170000,7.487179,0.679896,0.5
46.999883,8.580000,-1.380000,6.217391,0.665926,0.5
46.999883,8.460000,-1.470000,5.755102,0.656612,0.5
46.999883,8.250000,-1.710000,4.824561,0.640313,0.5
46.999883,8.130000,-1.800000,4.516667,0.631000,0.5
46.999883,7.890000,-2.040000,3.867647,0.612373,0.5
46.999883,7.770000,-2.160000,3.597222,0.603059,0.5
48.999878,7.440000,-2.340000,3.179487,0.553877,0.5
48.999878,7.290000,-2.430000,3.000000,0.542710,0.5
48.999878,7.200000,-2.580000,2.790698,0.536010,0.5
48.999878,7.050000,-2.640000,2.670455,0.524843,0.5
50.999874,6.690000,-2.820000,2.372340,0.478512,0.5
50.999874,6.510000,-2.910000,2.237113,0.465637,0.5
50.999874,6.120000,-3.060000,2.000000,0.437742,0.5
50.999874,5.910000,-3.150000,1.876190,0.422721,0.5
50.999874,5.520000,-3.330000,1.657658,0.394826,0.5
50.999874,5.280000,-3.420000,1.543860,0.377659,0.5
50.999874,4.830000,-3.570000,1.352941,0.345473,0.5
50.999874,6.900000,1.800000,-3.833333,0.493532,0.5
52.999868,6.960000,1.800000,-3.866667,0.479038,0.5
52.999868,6.990000,1.770000,-3.949153,0.481103,0.5
52.999868,7.050000,1.680000,-4.196429,0.485232,0.5
51.999871,7.170000,1.650000,-4.345455,0.502982,0.5
51.999871,7.230000,1.620000,-4.462963,0.507191,0.5
51.999871,7.410000,1.560000,-4.750000,0.519818,0.5
51.999871,7.590000,1.500000,-5.060000,0.532445,0.5
51.999871,7.650000,1.470000,-5.204082,0.536654,0.5
51.999871,7.800000,1.410000,-5.531915,0.547177,0.5
51.999871,7.860000,1.410000,-5.574468,0.551386,0.5
51.999871,8.040000,1.350000,-5.955556,0.564013,0.5
53.999865,8.130000,1.320000,-6.159091,0.549204,0.5
53.999865,8.280000,1.290000,-6.418605,0.559336,0.5
53.999865,8.340000,1.230000,-6.780488,0.563390,0.5
53.999865,8.490000,1.200000,-7.075000,0.573523,0.5
53.999865,8.610000,1.140000,-7.552632,0.581629,0.5
55.999861,8.670000,1.110000,-7.810811,0.564765,0.5
55.999861,8.850000,0.960000,-9.218750,0.576490,0.5
55.999861,8.970000,0.870000,-10.310345,0.584307,0.5
55.999861,9.000000,0.840000,-10.714286,0.586261,0.5
55.999861,9.120000,0.750000,-12.160000,0.594078,0.5
55.999861,9.150000,0.690000,-13.260870,0.596032,0.5
55.999861,9.240000,0.630000,-14.666667,0.601895,0.5
57.999856,9.300000,0.630000,-14.761905,0.584913,0.5
57.999856,9.390000,0.570000,-16.473684,0.590574,0.5
57.999856,9.420000,0.540000,-17.444444,0.592461,0.5
57.999856,9.540000,0.540000,-17.666667,0.600008,0.5
59.999852,9.630000,0.510000,-18.882353,0.585479,0.5
59.999852,9.600000,0.510000,-18.823529,0.583655,0.5
59.999852,9.780000,0.450000,-21.733333,0.594599,0.5
59.999852,9.900000,0.420000,-23.571429,0.601895,0.5
59.999852,9.870000,0.390000,-25.307692,0.600071,0.5
59.999852,9.930000,0.360000,-27.583333,0.603719,0.5
59.999852,9.960000,0.330000,-30.181818,0.605542,0.5
59.999852,9.990000,0.270000,-37.000000,0.607366,0.5
59.999852,10.020000,0.240000,-41.750000,0.609190,0.5
59.999852,10.020000,0.300000,-33.400000,0.609190,0.5
59.999852,10.020000,0.270000,-37.111111,0.609190,0.5
59.999852,10.050000,0.270000,-37.222222,0.611014,0.5
59.999852,10.020000,0.270000,-37.111111,0.609190,0.5
61.999846,10.050000,0.270000,-37.222222,0.591304,0.5
61.999846,10.020000,0.300000,-33.400000,0.589539,0.5
61.999846,9.990000,0.330000,-30.272727,0.587774,0.5
61.999846,9.990000,0.360000,-27.750000,0.587774,0.5
61.999846,10.020000,0.390000,-25.692308,0.589539,0.5
61.999846,10.050000,0.390000,-25.769231,0.591304,0.5
61.999846,9.960000,0.480000,-20.750000,0.586009,0.5
61.999846,10.020000,0.510000,-19.647059,0.589539,0.5
61.999846,10.140000,0.510000,-19.882353,0.596599,0.5
61.999846,10.200000,0.510000,-20.000000,0.600130,0.5
61.999846,10.350000,0.630000,-16.428571,0.608955,0.5
61.999846,10.440000,0.690000,-15.130435,0.614250,0.5
63.999840,10.500000,0.690000,-15.217391,0.598475,0.5
63.999840,10.620000,0.720000,-14.750000,0.605315,0.5
63.999840,10.680000,0.810000,-13.185185,0.608734,0.5
63.999840,10.740000,0.810000,-13.259259,0.612154,0.5
65.999836,10.920000,0.870000,-12.551724,0.603553,0.5
65.999836,11.070000,0.870000,-12.724138,0.611843,0.5
65.999836,11.100000,0.900000,-12.333333,0.613501,0.5
65.999836,11.160000,0.840000,-13.285714,0.616818,0.5
65.999836,11.220000,0.780000,-14.384615,0.620134,0.5
65.999836,11.310000,0.660000,-17.136364,0.625108,0.5
65.999836,11.370000,0.600000,-18.950000,0.628424,0.5
65.999836,11.460000,0.510000,-22.470588,0.633399,0.5
65.999836,11.490000,0.450000,-25.533333,0.635057,0.5
65.999836,11.640000,0.390000,-29.846154,0.643347,0.5
65.999836,11.640000,0.330000,-35.272727,0.643347,0.5
65.999836,11.640000,0.270000,-43.111111,0.643347,0.5
65.999836,11.670000,0.210000,-55.571429,0.645006,0.5
65.999836,11.730000,0.090000,-130.333333,0.648322,0.5
65.999836,11.490000,0.030000,-383.000000,0.635057,0.5
65.999836,11.490000,-0.030000,383.000000,0.635057,0.5
65.999836,11.460000,-0.120000,95.500000,0.633399,0.5
67.999831,11.460000,-0.150000,76.400000,0.614769,0.5
67.999831,11.460000,-0.240000,47.750000,0.614769,0.5
67.999831,11.490000,-0.270000,42.555556,0.616379,0.5
67.999831,11.460000,-0.330000,34.727273,0.614769,0.5
67.999831,11.490000,-0.360000,31.916667,0.616379,0.5
67.999831,11.610000,-0.450000,25.800000,0.622816,0.5
67.999831,11.520000,-0.480000,24.000000,0.617988,0.5
67.999831,11.460000,-0.540000,21.222222,0.614769,0.5
67.999831,11.430000,-0.570000,20.052632,0.613160,0.5
69.999825,11.310000,-0.630000,17.952381,0.589388,0.5
69.999825,11.250000,-0.720000,15.625000,0.586261,0.5
69.999825,11.190000,-0.750000,14.920000,0.583134,0.5
69.999825,11.130000,-0.810000,13.740741,0.580008,0.5
69.999825,11.040000,-0.840000,13.142857,0.575317,0.5
69.999825,10.980000,-0.870000,12.620690,0.572191,0.5
69.999825,10.830000,-0.840000,12.892857,0.564374,0.5
69.999825,10.770000,-0.780000,13.807692,0.561247,0.5
69.999825,10.680000,-0.690000,15.478261,0.556557,0.5
69.999825,10.560000,-0.630000,16.761905,0.550304,0.5
69.999825,10.530000,-0.570000,18.473684,0.548740,0.5
69.999825,10.470000,-0.510000,20.529412,0.545614,0.5
69.999825,10.440000,-0.480000,21.750000,0.544050,0.5
69.999825,10.380000,-0.450000,23.066667,0.540924,0.5
71.999821,10.350000,-0.480000,21.562500,0.524378,0.5
71.999821,10.260000,-0.510000,20.117647,0.519818,0.5
71.999821,10.230000,-0.540000,18.944444,0.518298,0.5
71.999821,10.170000,-0.540000,18.833333,0.515258,0.5
70.999824,10.140000,-0.540000,18.777778,0.520974,0.5
70.999824,10.050000,-0.570000,17.631579,0.516350,0.5
70.999824,10.020000,-0.600000,16.700000,0.514809,0.5
70.999824,9.960000,-0.600000,16.600000,0.511726,0.5
70.999824,9.900000,-0.600000,16.500000,0.508643,0.5
70.999824,9.840000,-0.600000,16.400000,0.505561,0.5
70.999824,9.810000,-0.600000,16.350000,0.504019,0.5
70.999824,9.810000,-0.630000,15.571429,0.504019,0.5
70.999824,9.780000,-0.600000,16.300000,0.502478,0.5
70.999824,9.690000,-0.600000,16.150000,0.497854,0.5
70.999824,9.480000,-0.570000,16.631579,0.487065,0.5
70.999824,9.390000,-0.540000,17.388889,0.482441,0.5
70.999824,9.360000,-0.510000,18.352941,0.480899,0.5
70.999824,9.270000,-0.510000,18.176471,0.476275,0.5
70.999824,9.180000,-0.480000,19.125000,0.471651,0.5
70.999824,9.300000,-0.450000,20.666667,0.477816,0.5
70.999824,9.330000,-0.450000,20.733333,0.479358,0.5
